"","LSOA11CD","BodyType","Keepership","LicenceStatus","2024 Q4"
"14570","E01014107","Cars","Total","Licensed","710"
"14571","E01014108","Cars","Total","Licensed","424"
"14572","E01014109","Cars","Total","Licensed","571"
"14573","E01014110","Cars","Total","Licensed","510"
"14574","E01014111","Cars","Total","Licensed","1063"
"14575","E01014112","Cars","Total","Licensed","1100"
"14576","E01014113","Cars","Total","Licensed","718"
"14577","E01014114","Cars","Total","Licensed","785"
"14578","E01014115","Cars","Total","Licensed","573"
"14579","E01014116","Cars","Total","Licensed","779"
"14580","E01014117","Cars","Total","Licensed","641"
"14581","E01014118","Cars","Total","Licensed","463"
"14582","E01014119","Cars","Total","Licensed","895"
"14583","E01014120","Cars","Total","Licensed","814"
"14584","E01014121","Cars","Total","Licensed","702"
"14585","E01014122","Cars","Total","Licensed","705"
"14586","E01014123","Cars","Total","Licensed","853"
"14587","E01014124","Cars","Total","Licensed","661"
"14588","E01014125","Cars","Total","Licensed","660"
"14589","E01014126","Cars","Total","Licensed","612"
"14590","E01014127","Cars","Total","Licensed","701"
"14591","E01014128","Cars","Total","Licensed","1127"
"14592","E01014129","Cars","Total","Licensed","489"
"14593","E01014130","Cars","Total","Licensed","824"
"14594","E01014131","Cars","Total","Licensed","1261"
"14595","E01014132","Cars","Total","Licensed","699"
"14596","E01014133","Cars","Total","Licensed","1087"
"14597","E01014134","Cars","Total","Licensed","954"
"14598","E01014135","Cars","Total","Licensed","968"
"14599","E01014136","Cars","Total","Licensed","1197"
"14600","E01014137","Cars","Total","Licensed","2369"
"14601","E01014138","Cars","Total","Licensed","798"
"14602","E01014139","Cars","Total","Licensed","617"
"14603","E01014140","Cars","Total","Licensed","600"
"14604","E01014141","Cars","Total","Licensed","2188"
"14605","E01014142","Cars","Total","Licensed","472"
"14606","E01014143","Cars","Total","Licensed","713"
"14607","E01014144","Cars","Total","Licensed","839"
"14608","E01014145","Cars","Total","Licensed","786"
"14609","E01014146","Cars","Total","Licensed","2394"
"14610","E01014147","Cars","Total","Licensed","2402"
"14611","E01014148","Cars","Total","Licensed","954"
"14612","E01014149","Cars","Total","Licensed","652"
"14613","E01014150","Cars","Total","Licensed","976"
"14614","E01014151","Cars","Total","Licensed","666"
"14615","E01014152","Cars","Total","Licensed","952"
"14616","E01014153","Cars","Total","Licensed","985"
"14617","E01014154","Cars","Total","Licensed","1020"
"14618","E01014155","Cars","Total","Licensed","856"
"14619","E01014156","Cars","Total","Licensed","2762"
"14620","E01014157","Cars","Total","Licensed","854"
"14621","E01014158","Cars","Total","Licensed","1081"
"14622","E01014159","Cars","Total","Licensed","569"
"14623","E01014160","Cars","Total","Licensed","732"
"14624","E01014161","Cars","Total","Licensed","571"
"14625","E01014162","Cars","Total","Licensed","1045"
"14626","E01014163","Cars","Total","Licensed","807"
"14627","E01014164","Cars","Total","Licensed","630"
"14628","E01014165","Cars","Total","Licensed","530"
"14629","E01014166","Cars","Total","Licensed","748"
"14630","E01014167","Cars","Total","Licensed","1295"
"14631","E01014168","Cars","Total","Licensed","786"
"14632","E01014169","Cars","Total","Licensed","796"
"14633","E01014170","Cars","Total","Licensed","888"
"14634","E01014171","Cars","Total","Licensed","614"
"14635","E01014172","Cars","Total","Licensed","762"
"14636","E01014173","Cars","Total","Licensed","820"
"14637","E01014174","Cars","Total","Licensed","997"
"14638","E01014175","Cars","Total","Licensed","1052"
"14639","E01014176","Cars","Total","Licensed","808"
"14640","E01014177","Cars","Total","Licensed","1106"
"14641","E01014178","Cars","Total","Licensed","783"
"14642","E01014179","Cars","Total","Licensed","664"
"14643","E01014180","Cars","Total","Licensed","644"
"14644","E01014181","Cars","Total","Licensed","1462"
"14645","E01014182","Cars","Total","Licensed","1177"
"14646","E01014183","Cars","Total","Licensed","1150"
"14647","E01014184","Cars","Total","Licensed","1266"
"14648","E01014185","Cars","Total","Licensed","670"
"14649","E01014186","Cars","Total","Licensed","703"
"14650","E01014187","Cars","Total","Licensed","775"
"14651","E01014188","Cars","Total","Licensed","763"
"14652","E01014189","Cars","Total","Licensed","819"
"14653","E01014190","Cars","Total","Licensed","941"
"14654","E01014191","Cars","Total","Licensed","701"
"14655","E01014192","Cars","Total","Licensed","821"
"14656","E01014193","Cars","Total","Licensed","676"
"14657","E01014194","Cars","Total","Licensed","671"
"14658","E01014195","Cars","Total","Licensed","837"
"14659","E01014196","Cars","Total","Licensed","650"
"14660","E01014197","Cars","Total","Licensed","593"
"14661","E01014198","Cars","Total","Licensed","443"
"14662","E01014199","Cars","Total","Licensed","706"
"14663","E01014200","Cars","Total","Licensed","464"
"14664","E01014201","Cars","Total","Licensed","371"
"14665","E01014202","Cars","Total","Licensed","1737"
"14666","E01014203","Cars","Total","Licensed","995"
"14667","E01014204","Cars","Total","Licensed","1554"
"14668","E01014205","Cars","Total","Licensed","749"
"14669","E01014206","Cars","Total","Licensed","626"
"14670","E01014207","Cars","Total","Licensed","759"
"14671","E01014208","Cars","Total","Licensed","669"
"14672","E01014209","Cars","Total","Licensed","682"
"14673","E01014210","Cars","Total","Licensed","607"
"14674","E01014211","Cars","Total","Licensed","541"
"14675","E01014212","Cars","Total","Licensed","817"
"14676","E01014213","Cars","Total","Licensed","736"
"14677","E01014214","Cars","Total","Licensed","949"
"14678","E01014215","Cars","Total","Licensed","768"
"14679","E01014216","Cars","Total","Licensed","768"
"14680","E01014217","Cars","Total","Licensed","517"
"14681","E01014218","Cars","Total","Licensed","569"
"14682","E01014219","Cars","Total","Licensed","653"
"14683","E01014220","Cars","Total","Licensed","578"
"14684","E01014221","Cars","Total","Licensed","555"
"14685","E01014222","Cars","Total","Licensed","491"
"14686","E01014223","Cars","Total","Licensed","572"
"14687","E01014224","Cars","Total","Licensed","567"
"14688","E01014225","Cars","Total","Licensed","783"
"14689","E01014226","Cars","Total","Licensed","588"
"14690","E01014228","Cars","Total","Licensed","659"
"14691","E01014229","Cars","Total","Licensed","800"
"14692","E01014230","Cars","Total","Licensed","656"
"14693","E01014231","Cars","Total","Licensed","845"
"14694","E01014233","Cars","Total","Licensed","748"
"14695","E01014234","Cars","Total","Licensed","720"
"14696","E01014235","Cars","Total","Licensed","710"
"14697","E01014236","Cars","Total","Licensed","2671"
"14698","E01014237","Cars","Total","Licensed","600"
"14699","E01014238","Cars","Total","Licensed","546"
"14700","E01014239","Cars","Total","Licensed","733"
"14701","E01014240","Cars","Total","Licensed","787"
"14702","E01014241","Cars","Total","Licensed","647"
"14703","E01014242","Cars","Total","Licensed","549"
"14704","E01014243","Cars","Total","Licensed","728"
"14705","E01014244","Cars","Total","Licensed","521"
"14706","E01014245","Cars","Total","Licensed","793"
"14707","E01014246","Cars","Total","Licensed","609"
"14708","E01014247","Cars","Total","Licensed","620"
"14709","E01014248","Cars","Total","Licensed","495"
"14710","E01014249","Cars","Total","Licensed","871"
"14711","E01014250","Cars","Total","Licensed","498"
"14712","E01014251","Cars","Total","Licensed","1053"
"14713","E01014252","Cars","Total","Licensed","708"
"14714","E01014253","Cars","Total","Licensed","762"
"14715","E01014254","Cars","Total","Licensed","749"
"14716","E01014255","Cars","Total","Licensed","753"
"14717","E01014256","Cars","Total","Licensed","892"
"14718","E01014257","Cars","Total","Licensed","706"
"14719","E01014258","Cars","Total","Licensed","903"
"14720","E01014259","Cars","Total","Licensed","745"
"14721","E01014260","Cars","Total","Licensed","694"
"14722","E01014261","Cars","Total","Licensed","549"
"14723","E01014262","Cars","Total","Licensed","581"
"14724","E01014263","Cars","Total","Licensed","703"
"14725","E01014264","Cars","Total","Licensed","1079"
"14726","E01014265","Cars","Total","Licensed","821"
"14727","E01014266","Cars","Total","Licensed","474"
"14728","E01014267","Cars","Total","Licensed","1094"
"14729","E01014268","Cars","Total","Licensed","1172"
"14730","E01014269","Cars","Total","Licensed","673"
"14731","E01014270","Cars","Total","Licensed","724"
"14732","E01014271","Cars","Total","Licensed","768"
"14733","E01014272","Cars","Total","Licensed","775"
"14734","E01014273","Cars","Total","Licensed","514"
"14735","E01014274","Cars","Total","Licensed","740"
"14736","E01014275","Cars","Total","Licensed","654"
"14737","E01014276","Cars","Total","Licensed","599"
"14738","E01014277","Cars","Total","Licensed","703"
"14739","E01014278","Cars","Total","Licensed","563"
"14740","E01014279","Cars","Total","Licensed","744"
"14741","E01014280","Cars","Total","Licensed","685"
"14742","E01014281","Cars","Total","Licensed","657"
"14743","E01014282","Cars","Total","Licensed","403"
"14744","E01014283","Cars","Total","Licensed","605"
"14745","E01014284","Cars","Total","Licensed","314"
"14746","E01014285","Cars","Total","Licensed","1105"
"14747","E01014286","Cars","Total","Licensed","595"
"14748","E01014287","Cars","Total","Licensed","723"
"14749","E01014288","Cars","Total","Licensed","600"
"14750","E01014289","Cars","Total","Licensed","685"
"14751","E01014290","Cars","Total","Licensed","585"
"14752","E01014291","Cars","Total","Licensed","881"
"14753","E01014292","Cars","Total","Licensed","748"
"14754","E01014293","Cars","Total","Licensed","614"
"14755","E01014294","Cars","Total","Licensed","473"
"14756","E01014295","Cars","Total","Licensed","775"
"14757","E01014296","Cars","Total","Licensed","665"
"14758","E01014297","Cars","Total","Licensed","695"
"14759","E01014298","Cars","Total","Licensed","636"
"14760","E01014299","Cars","Total","Licensed","759"
"14761","E01014300","Cars","Total","Licensed","510"
"14762","E01014301","Cars","Total","Licensed","891"
"14763","E01014302","Cars","Total","Licensed","1053"
"14764","E01014303","Cars","Total","Licensed","824"
"14765","E01014304","Cars","Total","Licensed","797"
"14766","E01014305","Cars","Total","Licensed","714"
"14767","E01014306","Cars","Total","Licensed","643"
"14768","E01014307","Cars","Total","Licensed","715"
"14769","E01014308","Cars","Total","Licensed","839"
"14770","E01014309","Cars","Total","Licensed","612"
"14771","E01014310","Cars","Total","Licensed","1131"
"14772","E01014311","Cars","Total","Licensed","620"
"14773","E01014312","Cars","Total","Licensed","678"
"14774","E01014313","Cars","Total","Licensed","614"
"14775","E01014314","Cars","Total","Licensed","876"
"14776","E01014315","Cars","Total","Licensed","755"
"14777","E01014316","Cars","Total","Licensed","567"
"14778","E01014317","Cars","Total","Licensed","597"
"14779","E01014318","Cars","Total","Licensed","833"
"14780","E01014319","Cars","Total","Licensed","773"
"14781","E01014320","Cars","Total","Licensed","745"
"14782","E01014321","Cars","Total","Licensed","657"
"14783","E01014322","Cars","Total","Licensed","702"
"14784","E01014323","Cars","Total","Licensed","526"
"14785","E01014324","Cars","Total","Licensed","709"
"14786","E01014325","Cars","Total","Licensed","749"
"14787","E01014326","Cars","Total","Licensed","780"
"14788","E01014327","Cars","Total","Licensed","602"
"14789","E01014328","Cars","Total","Licensed","524"
"14790","E01014329","Cars","Total","Licensed","759"
"14791","E01014330","Cars","Total","Licensed","467"
"14792","E01014331","Cars","Total","Licensed","615"
"14793","E01014332","Cars","Total","Licensed","907"
"14794","E01014333","Cars","Total","Licensed","788"
"14795","E01014334","Cars","Total","Licensed","651"
"14796","E01014335","Cars","Total","Licensed","890"
"14797","E01014336","Cars","Total","Licensed","630"
"14798","E01014337","Cars","Total","Licensed","796"
"14799","E01014338","Cars","Total","Licensed","698"
"14800","E01014339","Cars","Total","Licensed","723"
"14801","E01014340","Cars","Total","Licensed","877"
"14802","E01014341","Cars","Total","Licensed","736"
"14803","E01014342","Cars","Total","Licensed","549"
"14804","E01014343","Cars","Total","Licensed","695"
"14805","E01014344","Cars","Total","Licensed","662"
"14806","E01014345","Cars","Total","Licensed","694"
"14807","E01014346","Cars","Total","Licensed","967"
"14808","E01014347","Cars","Total","Licensed","829"
"14809","E01014348","Cars","Total","Licensed","827"
"14810","E01014349","Cars","Total","Licensed","800"
"14811","E01014350","Cars","Total","Licensed","775"
"14812","E01014351","Cars","Total","Licensed","799"
"14813","E01014352","Cars","Total","Licensed","867"
"14814","E01014353","Cars","Total","Licensed","730"
"14815","E01014354","Cars","Total","Licensed","608"
"14816","E01014355","Cars","Total","Licensed","900"
"14817","E01014356","Cars","Total","Licensed","832"
"14818","E01014357","Cars","Total","Licensed","624"
"14819","E01014358","Cars","Total","Licensed","552"
"14820","E01014359","Cars","Total","Licensed","900"
"14821","E01014360","Cars","Total","Licensed","1464"
"14822","E01014361","Cars","Total","Licensed","667"
"14823","E01014362","Cars","Total","Licensed","755"
"14824","E01014363","Cars","Total","Licensed","748"
"14825","E01014364","Cars","Total","Licensed","756"
"14826","E01014365","Cars","Total","Licensed","781"
"14827","E01014366","Cars","Total","Licensed","663"
"14828","E01014367","Cars","Total","Licensed","682"
"14829","E01014368","Cars","Total","Licensed","656"
"14830","E01014369","Cars","Total","Licensed","918"
"14831","E01014370","Cars","Total","Licensed","473"
"14832","E01014371","Cars","Total","Licensed","589"
"14833","E01014372","Cars","Total","Licensed","576"
"14834","E01014373","Cars","Total","Licensed","771"
"14835","E01014374","Cars","Total","Licensed","776"
"14836","E01014375","Cars","Total","Licensed","836"
"14837","E01014376","Cars","Total","Licensed","1001"
"14838","E01014377","Cars","Total","Licensed","824"
"14839","E01014379","Cars","Total","Licensed","1425"
"14840","E01014380","Cars","Total","Licensed","807"
"14841","E01014381","Cars","Total","Licensed","670"
"14842","E01014382","Cars","Total","Licensed","1673"
"14843","E01014383","Cars","Total","Licensed","795"
"14844","E01014384","Cars","Total","Licensed","1035"
"14845","E01014385","Cars","Total","Licensed","1048"
"14846","E01014386","Cars","Total","Licensed","698"
"14847","E01014387","Cars","Total","Licensed","752"
"14848","E01014388","Cars","Total","Licensed","714"
"14849","E01014389","Cars","Total","Licensed","935"
"14850","E01014390","Cars","Total","Licensed","508"
"14851","E01014391","Cars","Total","Licensed","1160"
"14852","E01014392","Cars","Total","Licensed","716"
"14853","E01014393","Cars","Total","Licensed","867"
"14854","E01014394","Cars","Total","Licensed","1159"
"14855","E01014395","Cars","Total","Licensed","826"
